
Macro-F1: 0.595715, 0.594450, 0.590554, 0.581869, 0.569476, 0.559768, 0.531025
Micro-F1: 0.598463, 0.597019, 0.593215, 0.584093, 0.572603, 0.563716, 0.543278

Macro-F1: 0.604298, 0.604198, 0.600781, 0.589674, 0.574398, 0.561029, 0.532413
Micro-F1: 0.606279, 0.606020, 0.602659, 0.591462, 0.576947, 0.564127, 0.543011

Macro-F1: 0.603319, 0.602382, 0.599078, 0.588704, 0.573171, 0.560379, 0.531302
Micro-F1: 0.605145, 0.604135, 0.600859, 0.590294, 0.575519, 0.563338, 0.542186

Macro-F1: 0.620291, 0.616193, 0.610818, 0.599029, 0.585455, 0.575249, 0.536069
Micro-F1: 0.621659, 0.617179, 0.612042, 0.600146, 0.587558, 0.578081, 0.549967

k=1
Macro-F1: 0.583531, 0.579728, 0.571875, 0.558372, 0.541295, 0.533937, 0.490494
Micro-F1: 0.583721, 0.579605, 0.572113, 0.558473, 0.542868, 0.536048, 0.510328

k=2
Macro-F1: 0.612201, 0.608755, 0.601668, 0.589838, 0.575478, 0.563827, 0.523863
Micro-F1: 0.612500, 0.608657, 0.601739, 0.589792, 0.576963, 0.565967, 0.539762

k=3
Macro-F1: 0.609535, 0.604904, 0.598633, 0.585511, 0.572838, 0.562864, 0.527544
Micro-F1: 0.610259, 0.605546, 0.599459, 0.586144, 0.574781, 0.565386, 0.541806

k=4
Macro-F1: 0.614689, 0.610635, 0.604530, 0.594054, 0.579611, 0.569851, 0.533307
Micro-F1: 0.615216, 0.611006, 0.605007, 0.594427, 0.581322, 0.572021, 0.547140

k=5
Macro-F1: 0.616836, 0.611406, 0.606687, 0.596414, 0.582736, 0.572756, 0.532882
Micro-F1: 0.617557, 0.612033, 0.607528, 0.597172, 0.584625, 0.575507, 0.547082

k=6
Macro-F1: 0.615780, 0.611146, 0.605695, 0.595860, 0.582011, 0.571730, 0.534683
Micro-F1: 0.616853, 0.611875, 0.606435, 0.596701, 0.583794, 0.574306, 0.549161

k=7
Macro-F1: 0.623008, 0.618742, 0.613535, 0.601338, 0.586634, 0.576748, 0.537227
Micro-F1: 0.624569, 0.619849, 0.614849, 0.602580, 0.588879, 0.579631, 0.550996

k=8
Macro-F1: 0.618473, 0.615033, 0.610657, 0.599448, 0.585070, 0.575481, 0.540138
Micro-F1: 0.619842, 0.616092, 0.612017, 0.600629, 0.587126, 0.578348, 0.552907

k=9
Macro-F1: 0.619078, 0.615096, 0.610418, 0.600511, 0.586579, 0.576940, 0.538065
Micro-F1: 0.620489, 0.616293, 0.611897, 0.601955, 0.589134, 0.580106, 0.552242

k=10
Macro-F1: 0.619083, 0.614450, 0.610347, 0.599779, 0.585850, 0.575191, 0.535064
Micro-F1: 0.620000, 0.615374, 0.611505, 0.600880, 0.587790, 0.577994, 0.549675

k=11
Macro-F1: 0.619083, 0.614450, 0.610347, 0.599779, 0.585850, 0.575191, 0.535064
Micro-F1: 0.620000, 0.615374, 0.611505, 0.600880, 0.587790, 0.577994, 0.549675

Macro-F1: 0.619382, 0.615243, 0.610296, 0.600102, 0.585593, 0.575026, 0.536113
Micro-F1: 0.620503, 0.616114, 0.611514, 0.601448, 0.587767, 0.578157, 0.551095

k=12
Macro-F1: 0.620738, 0.616405, 0.611110, 0.600594, 0.586182, 0.577321, 0.539327
Micro-F1: 0.622299, 0.617608, 0.612434, 0.602116, 0.588668, 0.580408, 0.553481

k=13
Macro-F1: 0.616812, 0.613086, 0.606828, 0.597805, 0.585983, 0.576854, 0.538883
Micro-F1: 0.618118, 0.614152, 0.608011, 0.598897, 0.588013, 0.579646, 0.552462

k=14
Macro-F1: 0.616213, 0.613057, 0.609294, 0.600183, 0.586327, 0.577167, 0.537750
Micro-F1: 0.617126, 0.613958, 0.610556, 0.601365, 0.588726, 0.580106, 0.551736

k=15
Macro-F1: 0.617890, 0.614344, 0.609398, 0.599626, 0.586201, 0.576343, 0.537622
Micro-F1: 0.618966, 0.615251, 0.610537, 0.600751, 0.588579, 0.579322, 0.551852

k=16
Macro-F1: 0.618664, 0.614714, 0.609103, 0.598495, 0.584387, 0.575917, 0.536704
Micro-F1: 0.619885, 0.615568, 0.610249, 0.599529, 0.586445, 0.578705, 0.550206

Macro-F1: 0.623008, 0.618742, 0.613535, 0.601338, 0.586634, 0.576748, 0.537227
Micro-F1: 0.624569, 0.619849, 0.614849, 0.602580, 0.588879, 0.579631, 0.550996

Macro-F1: 0.623008, 0.618742, 0.613535, 0.601338, 0.586634, 0.576748, 0.537227
Micro-F1: 0.624569, 0.619849, 0.614849, 0.602580, 0.588879, 0.579631, 0.550996

Macro-F1: 0.483995, 0.478011, 0.466283, 0.453939, 0.418339, 0.389922, 0.289736
Micro-F1: 0.513491, 0.506997, 0.498706, 0.489777, 0.467557, 0.447452, 0.386838

Macro-F1: 0.579607, 0.576505, 0.568814, 0.553758, 0.538375, 0.525554, 0.469933
Micro-F1: 0.582514, 0.579353, 0.571993, 0.557600, 0.543932, 0.532245, 0.490566

Macro-F1: 0.589048, 0.584847, 0.575309, 0.562236, 0.543216, 0.526538, 0.448224
Micro-F1: 0.590675, 0.586307, 0.577259, 0.564937, 0.548112, 0.533918, 0.479535

Macro-F1: 0.571449, 0.566115, 0.554215, 0.535703, 0.510080, 0.489063, 0.418999
Micro-F1: 0.579698, 0.575280, 0.565822, 0.550956, 0.530332, 0.513592, 0.462843

